Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange1_ATR_Period,InpRange1_ATR_Multiplier,InpRange1_SL_ATR_Period,InpRange1_SL_ATR_Multiplier,InpRange1_Trailing_ATR_Period,InpRange1_Trailing_ATR_Multiplier,InpRange1_RR_Ratio,InpRange1_PartialClosePercent
874,2991.00,10709.76,10.58277,1.26338,4.18252,4.52034,2991,23.02,1012,true,15,2.7,121,1.3,62,2.1,2.4,71
296,2990.00,489.71,18.13741,1.53405,1.13543,19.83103,2990,7.70,27,false,1,1.7,64,1.45,70,1.4,3.45,11
1046,2987.00,14465.63,13.62112,1.28557,4.97265,5.37284,2987,19.18,1062,true,125,1.9,16,1.45,135,2.1,2.4,36
923,2978.00,11526.51,10.52649,1.28806,3.56774,4.38362,2978,27.89,1095,true,21,2.5,37,1.6,113,2.7,1.65,46
523,2961.00,12208.53,11.75027,1.26006,4.49593,4.17992,2961,22.69,1039,true,39,2.3,70,1.45,88,2.8,2.4,61
941,2955.00,14301.24,14.24426,1.26155,4.11576,3.59738,2955,20.39,1004,true,43,1.7,14,1.6,90,1.9,3.9,21
883,2954.00,12602.18,11.95653,1.26264,4.04906,4.43120,2954,21.74,1054,true,41,1.5,120,1.6,98,1.6,2.7,41
615,2951.00,11068.76,10.33498,1.24199,5.16337,3.83788,2951,16.56,1071,true,112,2.3,88,2.35,25,2.2,2.4,31
767,2948.00,19688.12,18.29751,1.35528,3.79577,6.50387,2948,25.16,1076,true,124,1.5,107,1.45,88,1.9,2.4,36
1132,2945.00,12332.96,10.92379,1.25420,4.34036,5.53015,2945,30.52,1129,true,43,1.5,7,2.05,138,1.6,1.65,91
703,2936.00,8753.30,6.81191,1.19222,4.22053,3.24088,2936,19.15,1285,false,54,1.7,95,1.45,58,2.4,1.8,11
1451,2932.00,10410.82,9.86808,1.23967,3.11127,3.91211,2932,26.41,1055,true,15,2.7,119,1.6,75,2.9,1.8,46
1064,2925.00,11295.80,10.51751,1.30800,6.13262,3.62849,2925,15.08,1074,true,136,2.3,56,2.05,110,1,1.5,1
754,2923.00,11080.32,10.69529,1.22026,4.33262,4.51454,2923,19.81,1036,true,48,1.9,88,1.45,63,1,2.7,76
787,2914.00,19979.86,18.76043,1.34341,3.48052,6.31207,2914,26.36,1065,true,124,1.5,107,1.45,88,1.6,2.55,21
220,2914.00,17624.21,16.15418,1.31653,4.47229,6.40128,2914,20.69,1091,true,124,1.9,16,1.75,127,1.5,2.1,36
1593,2913.00,9970.84,9.38874,1.25343,5.51527,4.38634,2913,26.71,1062,true,136,2.3,20,1.75,133,1.9,2.4,36
1050,2907.00,6460.37,6.70163,1.14748,1.77203,2.32459,2907,34.76,964,true,76,2.7,97,1.75,74,2,3.75,21
620,2899.00,12855.49,12.02572,1.25309,4.05042,4.32307,2899,21.11,1069,true,51,1.9,25,1.9,133,2.1,2.4,71
1393,2879.00,11872.41,11.30706,1.26925,5.38976,4.06024,2879,19.78,1050,true,35,1.7,48,1.45,104,2.2,2.7,41
1388,2866.00,11486.30,10.26479,1.29081,5.90905,5.56677,2866,17.20,1119,true,112,2.1,55,1.75,16,2.1,1.65,61
1735,2860.00,17935.58,14.46418,1.38181,5.61871,4.14884,2860,20.68,1240,false,129,2.3,20,1.75,133,1,1.5,1
1898,2851.00,10906.59,9.74673,1.27297,4.79868,6.08518,2851,17.06,1119,true,125,1.5,87,1.9,131,1,1.65,66
132,2851.00,23654.82,21.15816,1.39003,5.68706,9.15944,2851,16.19,1118,true,124,1.5,107,1.45,88,1.7,1.65,91
1790,2806.00,11462.69,10.15296,1.27415,4.88527,6.69712,2806,16.79,1129,true,122,1.9,111,1.9,15,1,1.5,81
1573,2798.00,8710.88,8.34376,1.20530,3.94281,3.79558,2798,18.19,1044,true,102,1.7,95,1.45,65,2.5,2.7,96
1382,2793.00,20740.56,18.12986,1.30531,2.87419,3.72093,2793,44.44,1144,false,24,2.3,10,1.3,43,2.3,4.05,16
1003,2779.00,9637.20,8.83336,1.23848,5.21451,4.67455,2779,16.09,1091,true,111,2.3,122,2.2,117,2,1.8,96
253,2779.00,6644.89,5.92236,1.19871,4.23053,3.37821,2779,25.89,1122,true,140,2.3,128,2.5,123,2.7,1.65,46
1087,2776.00,14395.94,13.26815,1.31569,5.89249,5.76310,2776,19.36,1085,true,39,2.3,70,1.45,88,1.3,1.8,11
1053,2775.00,17969.60,15.81831,1.23616,3.71736,3.69151,2775,30.22,1136,false,117,2.5,86,1.75,131,2.4,4.05,46
746,2772.00,28547.83,21.80889,1.41268,8.00725,7.60814,2772,12.79,1309,false,18,1.5,44,1.3,43,2.1,1.5,96
78,2772.00,28547.83,21.80889,1.41268,8.00725,7.60814,2772,12.79,1309,false,18,1.5,44,1.3,107,2.1,1.5,96
21,2739.00,34731.44,34.25191,1.41529,4.63879,6.03525,2739,30.55,1014,true,2,1.5,118,1.9,74,1.5,2.7,41
972,2736.00,11595.94,11.19299,1.24421,3.29389,4.28791,2736,23.95,1036,true,121,1.7,58,1.45,140,2.4,2.85,56
543,2736.00,11595.94,11.19299,1.24421,3.29389,4.28791,2736,23.95,1036,true,121,1.7,58,1.45,52,2.4,2.85,56
242,2736.00,11595.94,11.19299,1.24421,3.29389,4.28791,2736,23.95,1036,true,121,1.7,58,1.45,31,2.4,2.85,56
19,2710.00,11722.53,10.27391,1.21406,3.03439,3.44164,2710,31.74,1141,false,34,2.5,125,1.3,105,1.6,3.6,21
2077,2708.00,9061.58,10.78760,1.20869,4.24663,2.99262,2708,19.16,840,true,129,2.3,56,2.05,110,1.4,3.6,101
167,2705.00,13328.95,10.26093,1.26410,4.64867,4.41163,2705,21.27,1299,false,129,1.9,50,1.75,28,2.8,1.65,31
537,2699.00,17257.24,16.52992,1.29542,4.22997,4.45116,2699,26.09,1044,true,128,2.5,64,1.75,48,3,2.7,11
324,2699.00,17257.24,16.52992,1.29542,4.22997,4.45116,2699,26.09,1044,true,128,2.5,64,1.75,40,3,2.7,11
737,2690.00,13670.11,12.83578,1.28164,4.25329,5.10890,2690,22.51,1065,true,108,1.7,56,1.3,43,2.1,2.4,26
1390,2684.00,13109.53,12.22904,1.34547,5.55547,3.65906,2684,18.04,1072,true,99,2.1,108,1.75,81,1,1.5,1
1253,2684.00,12995.38,13.59349,1.24544,5.37341,4.13046,2684,20.43,956,false,51,2.3,132,1.6,140,1.5,3,101
663,2681.00,13081.34,12.81228,1.28406,4.94346,4.68875,2681,21.90,1021,true,12,2.9,130,1.6,19,1.5,2.55,51
827,2678.00,15399.91,12.12591,1.31813,5.83447,4.76995,2678,20.58,1270,false,113,2.5,80,1.75,84,2.8,1.65,31
545,2671.00,10438.48,9.31176,1.25340,5.25624,4.53501,2671,15.95,1121,true,43,2.3,66,2.65,106,1,1.65,66
328,2656.00,15933.62,13.35593,1.29125,5.20860,4.71513,2656,22.74,1193,false,92,2.5,46,1.6,107,1.6,2.55,21
951,2655.00,7222.37,6.47746,1.18675,4.26358,3.86382,2655,17.94,1115,true,59,2.3,9,1.9,92,2.6,1.5,71
732,2649.00,11029.61,9.06295,1.20512,3.93001,3.55449,2649,21.67,1217,false,108,2.1,15,1.9,92,2,2.7,76
1074,2598.00,15514.21,16.50448,1.21882,3.28362,4.79368,2598,25.06,940,false,19,2.9,16,1.45,135,1.5,3,101
1924,2582.00,10161.18,9.20397,1.26918,6.80037,4.89970,2582,13.47,1104,true,129,2.3,56,2.05,110,1.3,1.8,11
1886,2581.00,19363.50,15.57804,1.37492,4.90428,6.57254,2581,23.51,1243,false,129,2.5,105,1.3,118,1,1.5,1
616,2580.00,15328.60,14.31242,1.29705,2.89514,5.98314,2580,32.40,1071,true,74,2.5,87,1.3,130,3,1.65,81
152,2580.00,15328.60,14.31242,1.29705,2.89514,5.98314,2580,32.40,1071,true,74,2.5,87,1.3,85,3,1.65,81
782,2570.00,17945.91,14.88052,1.29626,6.08753,6.91306,2570,19.83,1206,false,119,2.9,22,1.3,104,1.1,1.95,81
1928,2560.00,53342.33,44.67532,1.46920,3.32008,7.34219,2560,31.76,1194,false,2,1.5,78,1.3,23,1,1.5,1
342,2559.00,13699.43,12.43143,1.26925,4.77259,5.78001,2559,18.63,1102,true,93,1.9,31,1.75,100,1.3,1.95,96
1801,2554.00,7171.81,6.83030,1.19951,4.42710,2.66889,2554,16.65,1050,true,99,2.1,7,2.35,77,2.5,2.7,76
898,2550.00,12862.26,12.19172,1.25262,3.75828,4.06987,2550,25.69,1055,true,39,2.3,131,1.75,91,2.8,2.4,61
0,2514.00,17765.80,15.03029,1.29017,4.16148,4.17908,2514,20.11,1182,false,41,1.9,118,1.3,46,2.8,3.15,71
467,2506.00,14720.36,11.27997,1.31330,6.49410,5.93272,2506,16.58,1305,false,118,2.1,19,1.6,124,2,1.5,66
1137,2501.00,11748.15,11.22077,1.22514,3.64500,4.47342,2501,25.28,1047,true,73,2.3,86,1.6,39,1.8,2.4,21
2117,2500.00,18320.84,17.76997,1.26123,2.58903,5.36320,2500,30.62,1031,true,4,2.5,130,1.3,75,2.5,2.7,76
380,2500.00,23337.70,23.15248,1.28453,2.90896,5.94218,2500,32.87,1008,true,24,3.1,110,1.3,25,3,2.55,81
885,2490.00,7042.91,6.49116,1.19121,4.13212,2.93282,2490,27.75,1085,true,140,2.3,128,2.5,123,2.7,2.1,31
981,2483.00,16477.88,15.70818,1.29887,3.91449,5.34303,2483,23.00,1049,true,119,1.9,97,1.75,20,1.5,2.85,91
728,2477.00,11025.89,10.51086,1.25250,4.60951,3.48111,2477,16.79,1049,true,38,1.9,42,1.75,140,2.7,2.7,46
955,2476.00,9235.59,7.61384,1.18758,3.60492,3.14212,2476,35.92,1213,false,60,1.7,111,1.45,55,2.2,2.7,41
785,2471.00,9427.92,8.88588,1.21130,3.55674,3.84200,2471,24.29,1061,true,73,2.1,55,1.75,112,1.9,2.4,36
1791,2457.00,8605.42,8.48661,1.20360,3.66566,2.84583,2457,19.71,1014,true,48,1.9,114,1.75,127,2.3,3.45,61
1219,2454.00,8838.28,8.30665,1.22559,6.31536,3.76944,2454,21.60,1064,true,136,2.3,56,2.05,110,1.8,2.4,21
1830,2443.00,496.40,18.38519,1.73974,1.20028,26.60410,2443,7.45,27,false,1,2.5,130,1.6,31,1.6,1.65,46
574,2423.00,9659.30,8.87803,1.24331,4.30270,5.16286,2423,20.91,1088,true,115,3.1,95,1.75,28,1.8,1.5,31
1471,2416.00,10408.46,10.40846,1.24733,4.23463,4.60346,2416,21.54,1000,true,15,2.7,121,1.3,50,1.5,2.55,96
1431,2415.00,14471.20,14.60262,1.23060,4.32793,3.23893,2415,19.90,991,true,130,2.5,7,2.35,17,2.3,3.9,26
1239,2415.00,14471.20,14.60262,1.23060,4.32793,3.23893,2415,19.90,991,true,130,2.5,105,2.35,20,2.3,3.9,26
835,2412.00,8590.71,6.95604,1.20252,4.78855,4.06311,2412,35.72,1235,false,33,2.5,130,1.6,140,1.7,1.8,71
1711,2411.00,16091.58,12.62085,1.29127,4.64291,4.52335,2411,18.32,1275,false,33,2.1,81,1.45,77,2.8,1.8,41
83,2405.00,11986.47,12.49893,1.18664,3.59779,3.33762,2405,25.70,959,false,111,2.5,80,1.75,84,1.3,3.9,101
42,2401.00,9916.89,10.35166,1.22271,2.95894,3.33499,2401,32.30,958,true,39,3.1,109,1.6,48,1.9,3.9,21
301,2395.00,14690.57,11.66844,1.24603,4.88733,3.59892,2395,21.75,1259,false,17,1.5,103,2.05,130,2,2.25,21
203,2370.00,19260.75,16.99978,1.23361,3.55060,4.86642,2370,28.16,1133,false,118,3.1,75,1.3,83,2.4,3.15,31
529,2369.00,12557.22,11.11258,1.21018,4.54736,3.65141,2369,22.40,1130,false,140,2.9,63,1.75,40,1.7,3.6,76
360,2369.00,12557.22,11.11258,1.21018,4.54736,3.65141,2369,22.40,1130,false,140,2.9,63,1.75,48,1.7,3.6,76
580,2362.00,9191.34,7.70439,1.16321,3.43119,2.86259,2362,22.95,1193,false,118,2.1,107,1.75,135,2.4,3.15,31
1156,2360.00,14056.33,12.05517,1.24475,4.58946,5.37216,2360,22.36,1166,false,97,2.9,123,1.3,52,1,2.55,21
254,2356.00,13286.45,10.40442,1.23007,4.99647,3.81301,2356,18.57,1277,false,29,1.7,60,2.35,15,1.7,2.1,66
891,2353.00,22466.97,17.64884,1.36448,6.69212,6.01014,2353,14.70,1273,false,21,1.5,125,1.3,23,2.3,1.95,81
229,2341.00,7293.46,6.97939,1.18039,3.05306,2.45488,2341,22.81,1045,true,44,2.1,108,2.05,15,2.8,2.7,21
736,2334.00,10482.10,10.04033,1.21411,3.52300,3.22913,2334,23.52,1044,true,8,1.9,119,1.75,37,2.4,2.85,56
810,2328.00,16310.61,15.53391,1.32299,4.44800,7.77906,2328,23.05,1050,true,138,2.9,62,1.45,36,1.1,1.95,81
407,2320.00,19668.73,19.04040,1.35604,5.04409,5.40927,2320,22.25,1033,true,20,1.5,49,1.3,56,1.2,3.3,71
1906,2310.00,10968.32,10.69037,1.23012,4.54828,3.91310,2310,21.65,1026,true,128,2.7,9,2.2,108,2.5,2.7,96
1094,2303.00,8398.93,7.22178,1.15216,2.76411,2.52247,2303,28.33,1163,false,14,2.1,84,1.45,53,2.3,3.45,96
1775,2301.00,12154.03,11.52041,1.24447,4.04077,4.20765,2301,20.75,1055,true,100,1.5,135,2.05,65,2.1,2.7,91
739,2293.00,10252.21,8.63708,1.19996,4.23318,3.44502,2293,20.80,1187,false,40,2.5,52,1.75,127,2.1,2.55,86
323,2284.00,16804.40,15.34648,1.34091,3.52115,5.94987,2284,29.27,1095,true,4,2.5,65,1.45,58,1.8,1.5,36
159,2276.00,13870.76,11.64631,1.26281,6.16506,4.47278,2276,19.45,1191,false,99,2.7,111,1.75,82,1.2,2.55,11
1353,2271.00,10367.33,9.80826,1.20921,3.58591,3.60654,2271,20.75,1057,true,99,1.5,7,2.2,69,2.5,2.7,76
600,2267.00,13703.72,10.86734,1.31171,5.78323,5.25789,2267,19.63,1261,false,92,2.5,46,1.6,107,2.6,1.5,81
811,2252.00,384.05,20.21316,1.69383,1.00983,16.29073,2252,6.89,19,true,1,2.1,81,1.45,77,2.2,2.4,31
904,2251.00,26407.63,21.73468,1.32714,2.81759,4.92534,2251,36.32,1215,false,5,2.1,81,1.45,77,1.6,2.55,21
1496,2241.00,7768.96,6.88738,1.20847,4.18055,3.58945,2241,18.44,1128,true,35,1.7,48,2.35,56,2.1,1.65,61
56,2229.00,13158.15,11.47180,1.24069,4.50798,3.44457,2229,24.61,1147,false,134,2.9,32,1.9,59,2.7,3.15,11
1069,2224.00,15844.55,15.57970,1.26801,4.41242,4.57714,2224,20.12,1017,true,133,1.9,29,1.75,26,1.4,3.75,71
368,2220.00,14911.21,12.54097,1.25296,5.21599,4.05932,2220,20.37,1189,false,94,2.1,122,1.75,48,1.1,3.15,96
109,2219.00,8426.72,7.78810,1.21157,5.15771,4.26610,2219,23.24,1082,true,137,2.5,44,2.05,54,2,1.95,56
168,2218.00,17193.95,14.65810,1.23998,5.02001,4.32611,2218,20.67,1173,false,80,1.7,121,1.3,21,1.1,3.9,41
1212,2215.00,13032.80,12.54360,1.26280,4.24134,4.55798,2215,25.21,1039,true,39,2.3,70,1.45,15,1.8,2.4,21
427,2213.00,14551.42,12.77561,1.24786,4.71795,4.28841,2213,25.40,1139,false,122,2.7,128,1.6,72,1.4,3.45,96
449,2212.00,8315.82,8.57301,1.17684,3.84858,3.66645,2212,20.63,970,false,75,2.1,85,1.75,106,1.3,2.25,101
887,2211.00,10186.75,9.98701,1.20879,3.49911,3.05140,2211,21.36,1020,true,92,1.5,49,1.45,25,2.9,3.6,11
164,2209.00,11163.68,10.63208,1.23368,4.16318,3.43038,2209,20.79,1050,true,43,1.5,73,2.2,116,1.8,2.85,51
792,2191.00,498.21,23.72429,1.91119,1.03205,20.26178,2191,8.78,21,true,1,2.1,81,1.45,77,2.1,1.65,61
1453,2180.00,11941.54,11.23381,1.24828,3.68889,4.58639,2180,23.17,1063,true,137,3.1,7,2.2,107,2.6,1.95,31
1051,2171.00,16790.78,12.83699,1.29586,5.77152,6.85007,2171,16.23,1308,false,57,1.9,62,1.45,104,1,1.5,36
830,2153.00,8993.96,8.28936,1.21775,5.33716,4.16644,2153,23.88,1085,true,73,2.1,55,1.75,112,2.3,1.95,81
956,2134.00,10106.06,7.85242,1.21165,4.83037,3.30719,2134,18.67,1287,false,29,1.7,60,2.35,15,2.3,1.95,81
1846,2128.00,12140.31,12.25057,1.22644,4.76844,5.85808,2128,16.62,991,false,113,1.5,22,2.05,15,1.9,1.5,101
843,2125.00,12123.87,11.55755,1.23833,3.96231,4.41048,2125,24.07,1049,true,138,2.7,30,2.2,77,1.8,2.4,21
536,2114.00,14004.14,10.78901,1.25507,4.39610,4.08387,2114,21.49,1298,false,21,1.5,13,2.2,117,2.3,1.95,81
747,2114.00,14004.14,10.78901,1.25507,4.39610,4.08387,2114,21.49,1298,false,21,1.5,125,2.2,37,2.3,1.95,81
350,2114.00,14004.14,10.78901,1.25507,4.39610,4.08387,2114,21.49,1298,false,21,1.5,125,2.2,117,2.3,1.95,81
804,2101.00,12599.33,11.78609,1.27550,4.97736,5.99954,2101,19.87,1069,true,55,2.1,112,1.45,31,1.1,1.95,81
1935,2096.00,6304.86,6.16914,1.17050,4.15998,2.24224,2096,16.31,1022,true,122,2.3,7,2.35,74,2.4,3,16
1081,2094.00,6143.77,5.90747,1.14547,2.72626,2.44376,2094,18.94,1040,true,17,2.1,36,1.75,63,2.5,2.7,76
2127,2089.00,34498.29,27.33620,1.51024,4.30805,5.31374,2089,33.20,1262,false,2,1.5,47,1.9,31,1,1.5,1
34,2088.00,13219.75,12.13935,1.29809,4.83505,5.80816,2088,18.95,1089,true,74,1.7,28,1.45,18,1.1,1.95,16
1848,2077.00,12276.89,11.64790,1.33095,5.80213,4.20341,2077,17.22,1054,true,128,2.7,114,1.75,127,1,1.5,1
22,2075.00,11383.73,11.34968,1.22624,3.67770,3.33874,2075,21.94,1003,true,117,1.9,63,1.75,104,1.8,4.05,86
175,2073.00,18496.97,15.76894,1.23249,3.85936,4.34300,2073,22.56,1173,false,125,1.7,27,1.6,90,1.1,4.05,71
1168,2052.00,5975.45,5.97545,1.15513,2.13650,2.01182,2052,40.41,1000,true,112,2.1,55,1.75,16,2.6,4.05,6
831,2051.00,11787.52,10.97535,1.25054,4.55224,4.01196,2051,19.56,1074,true,138,2.7,30,2.65,77,2.7,2.1,31
1793,2045.00,494.38,18.31037,1.73917,1.20147,26.53293,2045,7.40,27,false,1,2.5,130,1.6,31,1,1.5,61
638,2041.00,9650.91,9.09605,1.22147,4.40002,3.65799,2041,20.63,1061,true,73,2.1,55,1.75,112,2.8,2.4,61
1333,2025.00,11942.98,11.57266,1.23694,3.40327,4.45518,2025,25.85,1032,true,137,3.1,7,2.2,107,1.8,2.4,21
716,2024.00,11085.15,8.88233,1.20689,4.90865,3.23881,2024,18.05,1248,false,29,1.7,60,2.35,15,1.4,2.4,91
821,2022.00,10420.32,9.66635,1.21696,3.77064,3.55170,2022,20.71,1078,true,41,1.5,7,2.35,77,2.1,2.4,71
520,2020.00,11155.12,9.03981,1.25882,5.58563,4.03070,2020,19.11,1234,false,103,2.5,128,1.6,79,2.9,1.8,46
1966,2011.00,10889.65,9.31536,1.19158,3.58408,3.10534,2011,24.35,1169,false,113,2.1,46,1.75,17,1,3.75,61
1391,2008.00,21545.56,20.07974,1.41979,4.48667,7.68078,2008,25.61,1073,true,138,2.9,62,1.45,36,1,1.5,1
1707,1996.00,11550.60,10.91739,1.24963,3.78014,4.40007,1996,21.88,1058,true,115,1.9,31,1.75,15,1.6,2.7,41
745,1987.00,8806.63,8.06468,1.22062,4.98457,3.83628,1987,14.97,1092,true,108,2.1,59,2.35,71,1,2.1,16
539,1985.00,11374.24,9.22485,1.20335,4.63211,3.66597,1985,18.05,1233,false,58,1.9,115,1.75,81,2.6,2.4,96
2098,1983.00,7408.15,8.74634,1.19150,3.11519,3.28780,1983,20.40,847,true,108,1.9,10,2.2,108,1,2.7,101
209,1975.00,8814.00,7.19510,1.18946,3.94893,3.76039,1975,20.39,1225,false,33,2.5,130,1.6,140,2.4,1.95,86
1657,1957.00,12225.61,11.81218,1.23653,3.41447,4.05902,1957,27.76,1035,true,57,2.3,120,1.75,31,2.5,2.7,76
2163,1953.00,7028.88,6.54458,1.17800,3.47780,2.85123,1953,18.23,1074,true,113,1.9,7,2.5,95,2.8,2.4,66
1455,1945.00,11157.65,9.25946,1.23797,5.51769,3.74579,1945,40.27,1205,false,128,2.9,45,1.75,96,2.6,2.1,16
552,1942.00,13528.28,11.31127,1.21337,3.53920,3.80597,1942,24.14,1196,false,119,1.9,97,1.75,20,1,3.3,21
1096,1936.00,12036.22,12.25684,1.23631,2.82548,4.36395,1936,30.41,982,true,15,2.7,121,1.3,62,1,3.3,21
974,1926.00,10757.48,10.25499,1.23966,3.78611,3.04366,1926,34.53,1049,true,38,1.9,42,1.75,140,3,2.7,11
623,1906.00,8996.50,8.55181,1.20372,2.77361,3.31331,1906,25.56,1052,true,56,1.7,45,1.75,131,2.2,2.7,41
846,1898.00,16528.62,13.21233,1.29429,4.26120,5.54220,1898,25.43,1251,false,94,2.1,19,1.6,23,1.2,2.1,76
724,1898.00,16528.62,13.21233,1.29429,4.26120,5.54220,1898,25.43,1251,false,94,2.1,19,1.6,124,1.2,2.1,76
932,1889.00,9308.10,7.59225,1.18985,3.98359,2.98783,1889,34.52,1226,false,43,2.1,30,1.9,40,2.9,2.4,66
258,1888.00,7893.80,8.28311,1.15368,1.34453,3.25826,1888,42.75,953,true,79,3.1,115,1.3,135,1.5,3.75,21
1483,1879.00,9843.71,9.06419,1.24266,4.46348,5.16138,1879,18.94,1086,true,137,3.1,7,2.2,127,1.6,1.65,46
1155,1852.00,18256.03,14.43164,1.32117,4.16989,6.24624,1852,24.64,1265,false,134,2.5,88,1.75,106,1.3,1.8,11
519,1852.00,12481.96,10.54220,1.22755,4.12249,4.64327,1852,37.20,1184,false,59,2.3,120,1.3,76,1.5,2.55,51
1374,1844.00,12161.76,11.86513,1.23045,4.33975,4.41752,1844,20.35,1025,true,125,1.9,16,1.45,135,1.5,3.3,16
977,1844.00,8467.69,7.48691,1.22110,4.67684,5.29923,1844,15.56,1131,true,79,1.5,32,1.75,28,1,1.5,26
468,1844.00,8467.69,7.48691,1.22110,4.67684,5.29923,1844,15.56,1131,true,79,1.5,32,1.75,81,1,1.5,26
1659,1819.00,10595.76,10.55355,1.22465,3.16463,3.44418,1819,42.29,1004,true,102,1.7,133,1.3,70,1.8,3.9,1
770,1817.00,15767.03,12.77717,1.22770,3.25294,3.43015,1817,27.05,1234,false,21,1.5,125,2.2,117,2.2,2.7,41
459,1815.00,10396.45,9.72540,1.26350,5.10090,5.22325,1815,18.78,1069,true,125,2.7,50,1.9,78,1.4,1.95,26
348,1806.00,8256.13,7.75224,1.20181,2.89240,3.26374,1806,24.37,1065,true,56,1.7,45,1.75,131,2.2,2.4,31
872,1800.00,16453.71,12.79449,1.34343,4.70113,6.97721,1800,22.93,1286,false,117,2.5,86,1.75,131,1,1.5,26
812,1787.00,13400.70,11.06581,1.20258,4.20640,4.13581,1787,19.97,1211,false,77,1.9,118,1.6,88,1.4,2.85,81
177,1787.00,13400.70,11.06581,1.20258,4.20640,4.13581,1787,19.97,1211,false,77,1.9,118,1.6,115,1.4,2.85,81
908,1783.00,11724.11,10.85566,1.27806,3.73284,4.21718,1783,27.14,1080,true,96,2.5,46,1.6,107,2.8,1.8,16
749,1781.00,9467.28,9.09441,1.21625,3.98992,3.40129,1781,19.46,1041,true,131,2.3,46,2.35,90,1.5,2.85,91
681,1781.00,7054.46,6.36110,1.19940,4.74361,3.10383,1781,15.53,1109,true,38,2.5,16,2.35,28,2.7,1.65,46
931,1780.00,12100.56,10.31591,1.23658,3.52014,4.70467,1780,25.50,1173,false,13,2.7,121,1.3,14,1.4,2.4,91
1004,1779.00,10567.90,10.11282,1.21695,3.24222,4.04609,1779,24.54,1045,true,138,3.1,7,2.2,107,2.7,2.1,31
1194,1771.00,11905.14,9.37413,1.25009,5.17518,5.13242,1771,18.49,1270,false,112,2.1,55,1.75,16,1,1.95,86
1179,1768.00,9231.53,7.63567,1.18515,3.93657,3.10148,1768,20.51,1209,false,27,2.1,30,1.9,40,1,2.7,71
1208,1759.00,10046.04,9.31051,1.22634,3.85556,3.79815,1759,19.65,1079,true,39,1.5,112,1.75,47,2.8,2.25,71
802,1758.00,15047.61,12.86121,1.25609,4.01981,3.75907,1758,27.06,1170,false,120,2.7,108,1.75,140,2.9,2.7,6
512,1758.00,15047.61,12.86121,1.25609,4.01981,3.75907,1758,27.06,1170,false,120,2.7,108,1.75,28,2.9,2.7,6
582,1752.00,14881.92,12.45349,1.23860,3.56141,4.43727,1752,29.81,1195,false,114,3.1,75,1.3,83,2.8,1.8,16
257,1748.00,9525.48,9.57335,1.19130,3.44017,2.74066,1748,25.40,995,true,73,2.1,55,1.75,112,2,3.9,6
818,1733.00,25121.23,25.40064,1.34723,5.68072,6.43866,1733,16.61,989,false,18,1.5,44,1.3,43,1,2.7,101
970,1730.00,8321.40,6.81523,1.17813,3.98785,3.28982,1730,20.66,1221,false,120,2.1,107,1.75,135,2.1,2.55,86
915,1728.00,7650.67,7.06433,1.19879,3.74268,3.70192,1728,29.37,1083,true,112,2.1,55,1.75,112,1.7,2.1,16
943,1721.00,12485.40,12.05154,1.25479,3.03733,3.84312,1721,27.22,1036,true,5,2.7,11,1.9,57,1.2,2.55,11
669,1712.00,8682.85,8.11481,1.19205,3.29480,3.01460,1712,21.09,1070,true,87,2.3,12,2.65,119,2.1,2.25,21
213,1711.00,12193.52,10.16974,1.23710,3.79987,3.71185,1711,26.60,1199,false,40,2.5,52,1.75,127,2.1,2.4,26
1592,1705.00,8218.03,7.64468,1.21334,2.46089,3.48089,1705,32.44,1075,true,29,2.5,130,1.6,31,2.8,1.8,41
696,1696.00,13414.43,11.26317,1.19638,3.79441,3.71066,1696,23.96,1191,false,59,1.9,62,1.45,123,1.5,3.3,16
491,1694.00,8906.88,8.83619,1.21239,3.94620,2.82453,1694,33.80,1008,true,38,1.9,42,1.75,140,1.9,3.45,31
567,1690.00,10563.92,8.41076,1.22525,4.57550,4.25554,1690,18.62,1256,false,119,2.3,22,2.2,23,1.1,1.95,81
176,1690.00,10563.92,8.41076,1.22525,4.57550,4.25554,1690,18.62,1256,false,119,2.3,22,2.2,28,1.1,1.95,81
283,1685.00,5792.83,5.86319,1.14400,3.49800,3.13099,1685,16.42,988,false,49,1.7,92,2.5,122,1.9,1.5,101
796,1676.00,10423.76,8.52311,1.18138,4.21189,3.74632,1676,23.47,1223,false,59,1.9,62,1.45,123,1.5,2.55,51
200,1667.00,7795.30,7.65747,1.18426,3.20124,2.84847,1667,22.00,1018,true,28,2.3,73,2.05,102,1.9,2.85,96
961,1659.00,7550.49,5.95935,1.17276,4.09418,3.37481,1659,29.58,1267,false,68,1.5,46,1.6,104,2.3,1.95,81
532,1659.00,7550.49,5.95935,1.17276,4.09418,3.37481,1659,29.58,1267,false,68,1.5,46,1.6,40,2.3,1.95,81
1650,1647.00,13789.10,13.10751,1.34041,4.70023,4.20903,1647,21.93,1052,true,100,2.5,16,1.6,15,1,1.5,1
1409,1647.00,13789.10,13.10751,1.34041,4.70023,4.20903,1647,21.93,1052,true,100,2.5,21,1.6,15,1,1.5,1
1103,1645.00,15065.78,15.05073,1.22885,3.08162,3.59327,1645,30.17,1001,true,140,2.5,39,1.9,138,2.9,3.6,11
