Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange3_Execution_Timeframe,InpRange3_TrendFilter_Timeframe,InpRange3_ATR_Period,InpRange3_ATR_Multiplier,InpRange3_SL_ATR_Period,InpRange3_SL_ATR_Multiplier,InpRange3_Trailing_ATR_Period,InpRange3_Trailing_ATR_Multiplier,InpRange3_RR_Ratio,InpRange3_PartialClosePercent
1210,1716.00,73.32,3.66600,1.95681,1.19181,3.18760,1716,1.22,20,false,16408,16388,95,1.56,13,2.4,117,2.4,5.85,55
2751,1669.00,127.19,2.11983,1.46345,1.53611,3.20351,1669,1.63,60,false,16390,32769,94,2.4,22,2.7,34,2.5,4.5,71
2428,1669.00,45.40,5.04444,2.23942,1.01543,1.15873,1669,0.89,9,true,16392,2,97,2.88,77,2.1,32,3,14.1,93
2420,1669.00,127.19,2.11983,1.46345,1.53611,3.20351,1669,1.63,60,false,16390,32769,94,2.4,123,2.7,127,2.8,3.15,71
2321,1669.00,127.19,2.11983,1.46345,1.53611,3.20351,1669,1.63,60,false,16390,32769,94,2.4,22,2.7,31,3,3.15,71
1710,1669.00,127.19,2.11983,1.46345,1.53611,3.20351,1669,1.63,60,false,16390,32769,94,2.4,123,2.7,7,3,3.15,71
2251,1639.00,2841.22,6.94675,1.25300,3.39100,2.13087,1639,15.98,409,true,30,16390,84,1.56,45,2.7,127,2.7,13.35,37
2452,1581.00,2048.75,6.94492,1.26781,2.71189,2.46481,1581,13.88,295,true,30,16392,68,3,9,2.55,89,2.7,13.35,21
3076,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,103,2.85,86,2.9,12.75,84
2927,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,66,2.85,31,2.5,14.1,93
3085,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,109,2.85,31,2.5,14.1,93
2954,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,130,2.85,31,2.5,14.1,93
2838,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,109,2.85,111,2.4,12.75,84
2717,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,99,2.85,31,2.5,14.1,93
2101,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,49,2.85,31,2.5,14.1,93
2123,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,10,2.85,34,2.5,14.1,93
1650,1566.00,35.46,4.43250,2.59371,1.03141,1.03124,1566,0.69,8,true,16392,3,97,2.88,106,2.85,31,2.5,14.1,93
930,1564.00,77.45,3.87250,1.95913,1.17992,3.09887,1564,1.30,20,false,16408,16388,95,1.56,13,2.25,128,2.2,5.85,55
2748,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,72,2.85,138,1.6,13.2,21
2757,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,30,2.85,127,2.7,13.35,21
2713,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,66,2.85,15,1.6,13.35,21
2896,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,99,2.85,137,1.7,12,21
2548,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,61,2.85,127,2.8,13.35,21
2540,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,34,2.85,31,2.6,11.1,21
2065,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,45,2.85,127,2.8,13.35,21
2107,1516.00,2512.54,6.17332,1.22096,3.34577,2.05161,1516,10.16,407,true,30,16392,84,1.56,66,2.85,138,1.6,13.35,21
3140,1482.00,100.77,2.65184,1.49575,1.27622,3.76321,1482,1.53,38,true,16390,32769,28,2.4,51,2.25,102,1.6,6.6,35
2716,1445.00,81.99,4.31526,1.91824,1.21233,3.15581,1445,1.34,19,true,16408,6,128,1.44,69,1.65,16,1.3,6.6,35
2735,1445.00,81.99,4.31526,1.91824,1.21233,3.15581,1445,1.34,19,true,16408,6,128,1.44,69,1.65,128,1.3,6.6,35
2594,1440.00,2464.03,6.02452,1.21734,3.27629,2.02355,1440,10.24,409,true,30,16392,84,1.56,98,2.85,128,2.7,6.15,21
2304,1431.00,4160.01,6.83089,1.19959,3.45404,2.00357,1431,12.03,609,true,30,20,106,1.56,29,2.7,7,3,3.15,71
2097,1390.00,6173.14,10.22043,1.22276,3.90515,2.38669,1390,20.22,604,false,30,16388,14,3,9,2.1,66,1.1,11.1,73
2399,1386.00,150.20,6.82727,1.87412,1.25208,4.51740,1386,2.31,22,true,16396,6,25,2.4,21,1.5,113,1.9,8.7,56
1919,1386.00,1516.62,6.53716,1.27789,1.86484,2.66187,1386,11.95,232,true,16385,16392,120,2.64,62,1.95,19,2.4,11.7,16
1732,1386.00,150.20,6.82727,1.87412,1.25208,4.51740,1386,2.31,22,true,16396,6,25,2.4,136,1.5,13,2.3,11.55,77
1297,1386.00,1516.62,6.53716,1.27789,1.86484,2.66187,1386,11.95,232,true,16385,16392,120,2.64,62,1.95,29,1.3,13.2,16
1239,1386.00,1516.62,6.53716,1.27789,1.86484,2.66187,1386,11.95,232,true,16385,16392,120,2.64,62,1.95,102,2.4,13.35,16
765,1386.00,150.20,6.82727,1.87412,1.25208,4.51740,1386,2.31,22,true,16396,6,25,2.4,21,1.5,31,1,3.15,56
248,1386.00,150.20,6.82727,1.87412,1.25208,4.51740,1386,2.31,22,true,16396,6,25,2.4,21,1.5,13,2.3,11.55,77
2406,1379.00,1241.46,5.28281,1.27252,2.09324,2.51344,1379,9.41,235,true,16385,16392,120,2.64,62,2.4,117,2.4,4.2,16
1410,1376.00,1837.91,5.85322,1.19707,2.27949,2.06432,1376,13.54,314,true,30,16388,136,3,125,2.25,138,1.6,12.6,34
2122,1361.00,5717.42,7.99639,1.21766,4.07497,2.11930,1361,12.71,715,true,30,4,99,1.44,19,2.4,127,1.9,3.6,94
2942,1347.00,106.86,5.62421,1.94474,1.12201,2.76127,1347,1.84,19,false,16408,6,84,1.56,88,1.5,31,1,3.15,71
1487,1339.00,79.52,4.18526,1.91203,1.17581,3.11255,1339,1.34,19,true,16408,6,128,1.44,69,1.8,102,1.5,12,26
2130,1297.00,1795.28,5.02880,1.20047,2.27671,2.33347,1297,13.51,357,true,30,16388,136,3,125,2.4,123,1.7,2.4,59
2009,1269.00,162.32,6.01185,1.76436,1.06411,4.00302,1269,2.91,27,true,16396,15,25,2.4,20,1.5,16,1,8.7,51
1974,1269.00,162.32,6.01185,1.76436,1.06411,4.00302,1269,2.91,27,true,16396,15,25,2.4,133,1.5,16,1,8.7,51
2551,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,103,2.25,10,3,3.15,71
2684,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,127,2.25,122,1.7,3.15,71
2448,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,103,2.25,10,1.5,3.15,71
2272,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,16408,94,2.4,103,2.25,118,1.7,3.15,71
2207,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,138,1.6,12.6,71
2131,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,122,1.7,3.15,71
1921,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,103,2.25,118,1.7,3.15,71
1811,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,10,3,3.15,71
1750,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,86,2.25,118,1.7,3.15,71
1647,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,118,1.7,3.15,71
1637,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,118,1.7,3.75,73
1555,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,32,3,3.15,71
1246,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,16,1.5,3.15,71
1198,1241.00,143.65,2.39417,1.42754,1.41877,2.99513,1241,1.98,60,false,16390,32769,94,2.4,55,2.25,10,1.5,3.15,71
1903,1238.00,1785.23,5.97067,1.22745,2.54136,2.19179,1238,13.01,299,true,30,16392,84,3,13,2.55,86,1.7,13.35,21
2556,1195.00,284.42,2.68321,1.34315,1.61943,2.96237,1195,3.28,106,false,16390,0,60,1.92,16,1.8,38,1.3,11.25,34
1896,1195.00,284.42,2.68321,1.34315,1.61943,2.96237,1195,3.28,106,false,16390,0,60,1.92,16,1.8,102,2.4,13.35,49
1214,1194.00,4177.17,5.38990,1.19482,3.94363,2.41148,1194,11.66,775,false,30,16388,14,3,53,2.1,128,2.2,1.5,75
3463,1190.00,55.12,2.90105,1.87729,1.11444,2.60210,1190,0.98,19,false,16408,6,84,1.56,40,2.7,59,2.6,11.1,18
2056,1169.00,2229.28,7.05468,1.22548,2.53933,2.23581,1169,16.34,316,true,30,16392,97,2.88,106,2.1,138,1.6,12.6,34
3119,1154.00,54.61,2.87421,1.85355,1.10413,2.55570,1154,0.98,19,false,16408,6,84,1.56,88,2.55,89,1.9,3.6,62
2936,1154.00,54.61,2.87421,1.85355,1.10413,2.55570,1154,0.98,19,false,16408,6,84,1.56,56,2.55,89,2.7,9,71
2552,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,102,2.4,13.35,49
2490,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,11,1.95,109,2.9,2.7,71
2485,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,55,1.95,8,3,3.15,71
2352,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,38,1.3,11.25,34
2297,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,7,1.95,7,3,3.15,71
1989,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,35,1.5,7.35,77
1769,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,35,1.5,2.7,71
1867,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,8,3,3.15,71
1782,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,59,1.95,109,2.9,2.7,71
1862,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,22,1.95,7,3,3.15,71
1097,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,109,2.9,2.7,71
894,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,12,3,3.15,71
156,1132.00,159.78,2.66300,1.41117,1.39863,2.86904,1132,2.23,60,false,16390,32769,94,2.4,123,1.95,7,3,3.15,71
2408,1104.00,5164.32,8.55020,1.19984,3.41102,2.17354,1104,13.86,604,false,30,16388,14,3,100,2.25,66,1.1,11.1,73
3287,1094.00,66.00,3.00000,1.79213,1.41388,3.23407,1094,0.93,22,true,16408,6,122,1.32,99,2.25,22,1.7,7.2,36
1984,1085.00,254.55,2.40142,1.33101,1.54582,2.87128,1085,3.09,106,false,16390,0,60,1.92,16,1.95,102,2.4,13.35,49
1966,1074.00,1487.03,4.73576,1.18180,2.27698,1.87976,1074,10.91,314,true,30,16388,136,3,13,2.7,70,1.4,14.55,34
1510,1074.00,1487.03,4.73576,1.18180,2.27698,1.87976,1074,10.91,314,true,30,16388,136,3,13,2.7,138,1.6,11.85,34
2425,1072.00,2399.30,5.67210,1.15438,2.21309,1.83395,1072,14.26,423,true,30,16388,91,2.04,62,1.5,21,1.7,4.05,85
5325,1071.00,60.16,3.34222,1.79926,1.14525,2.50461,1071,1.05,18,false,16408,6,124,1.68,87,2.4,105,1.9,2.1,58
1652,1050.00,5208.10,8.04961,1.20225,3.48631,2.31868,1050,20.23,647,false,30,16388,14,3,9,2.1,16,1.5,3.75,73
3727,1027.00,46.70,2.22381,1.67427,1.16896,2.64276,1027,0.79,21,true,16408,6,12,1.56,45,2.55,117,2.4,12.75,36
2391,1021.00,297.10,2.94158,1.38448,1.63556,3.08524,1021,3.52,101,false,16390,10,12,2.28,64,1.95,109,2.9,2.7,71
1906,1019.00,5003.08,7.03668,1.19804,3.67061,1.97141,1019,13.05,711,true,30,4,99,1.44,19,2.55,127,1.9,3.6,94
2234,1015.00,96.32,6.42133,1.86254,1.05199,2.77701,1015,1.77,15,true,16396,6,25,2.76,138,1.5,31,1,3.15,56
2544,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,43,1.8,7,3,3.15,71
2524,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,55,1.8,102,1.5,3,71
2451,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,55,1.8,102,1.5,12,26
2060,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,103,1.8,117,1.7,3.15,71
1683,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,59,1.8,7,3,3.15,71
1327,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,71,1.8,7,3,3.15,55
1376,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,55,1.8,8,3,3.15,71
723,1009.00,167.08,2.78467,1.39219,1.33964,2.78345,1009,2.43,60,false,16390,32769,94,2.4,55,1.8,7,3,3.15,71
2110,1005.00,5185.43,8.01458,1.20148,3.45617,2.30362,1005,20.31,647,false,30,16388,14,3,9,2.1,32,1.7,3.75,73
1925,1005.00,5185.43,8.01458,1.20148,3.45617,2.30362,1005,20.31,647,false,30,16388,14,3,9,2.1,26,1.7,3.75,73
953,1005.00,5185.43,8.01458,1.20148,3.45617,2.30362,1005,20.31,647,false,30,16388,14,3,9,2.1,118,1.7,3.75,73
26,996.00,2727.91,6.51053,1.17377,2.32527,2.06526,996,14.54,419,true,30,16388,91,2.04,27,1.65,21,1.7,4.05,85
2311,986.00,1485.98,6.40509,1.25752,1.69722,2.48427,986,12.99,232,true,16385,16392,120,2.64,62,1.8,102,2.3,13.35,16
1328,980.00,1711.59,4.57644,1.17871,1.96603,2.27054,980,11.83,374,true,30,16408,135,3,54,1.8,116,2.9,1.5,38
2460,972.00,104.56,1.74267,1.39326,1.30228,2.77351,972,1.58,60,false,16390,32769,94,2.4,55,2.85,127,2.7,10.95,71
2474,972.00,52.02,2.73790,1.86859,1.03543,2.50864,972,1.00,19,false,16408,6,84,1.56,99,2.85,59,2.6,11.1,18
2638,972.00,104.56,1.74267,1.39326,1.30228,2.77351,972,1.58,60,false,16390,32769,94,2.4,39,2.85,128,1.6,3,71
2200,972.00,104.56,1.74267,1.39326,1.30228,2.77351,972,1.58,60,false,16390,32769,94,2.4,127,2.85,105,1.7,3.15,71
1765,972.00,104.56,1.74267,1.39326,1.30228,2.77351,972,1.58,60,false,16390,32769,94,2.4,55,2.85,105,1.7,3.15,71
1836,972.00,104.56,1.74267,1.39326,1.30228,2.77351,972,1.58,60,false,16390,32769,94,2.4,55,2.85,128,1.1,3,71
1643,969.00,7757.83,7.18983,1.16315,3.26798,2.10894,969,17.83,1079,false,12,4,119,1.56,126,2.55,86,1.8,2.4,11
2796,965.00,2019.38,6.84536,1.25948,2.35992,2.38405,965,16.35,295,true,30,16392,68,3,57,2.4,89,2.7,13.35,21
2284,953.00,4417.17,6.86963,1.18010,3.41717,2.09060,953,12.89,643,false,30,16388,14,3,99,2.25,16,1.5,3.75,73
2365,950.00,1257.89,5.42194,1.24590,1.62908,2.34705,950,11.70,232,true,16385,16392,120,2.64,62,2.1,122,2.9,13.35,16
2053,950.00,1257.89,5.42194,1.24590,1.62908,2.34705,950,11.70,232,true,16385,16392,120,2.64,62,2.1,32,3,6.9,4
2655,933.00,1036.58,4.46802,1.23117,1.77734,2.12745,933,9.44,232,true,16385,16392,120,2.64,62,2.4,34,2.5,14.1,93
2439,933.00,1036.58,4.46802,1.23117,1.77734,2.12745,933,9.44,232,true,16385,16392,120,2.64,62,2.4,117,2.4,13.35,16
2084,933.00,1036.58,4.46802,1.23117,1.77734,2.12745,933,9.44,232,true,16385,16392,120,2.64,62,2.4,97,2.4,13.35,16
2380,927.00,1529.32,4.99778,1.20160,2.21064,2.04450,927,12.94,306,true,30,16392,84,3,9,2.55,127,1.9,3.6,94
2672,922.00,974.74,4.14783,1.22478,1.86008,2.13012,922,8.66,235,true,16385,16392,120,2.64,78,2.55,117,2.4,4.2,16
2159,922.00,974.74,4.14783,1.22478,1.86008,2.13012,922,8.66,235,true,16385,16392,120,2.64,62,2.55,117,2.4,4.2,16
2633,895.00,135.60,2.26000,1.37306,1.26363,2.60190,895,2.10,60,false,16390,32769,94,2.4,130,2.1,10,1.5,3.15,71
2418,895.00,135.60,2.26000,1.37306,1.26363,2.60190,895,2.10,60,false,16390,32769,94,2.4,123,2.1,9,2.3,3.45,72
1894,891.00,1290.57,5.94733,1.26933,1.62026,2.73733,891,12.37,217,true,16385,16392,44,3,21,2.1,102,1.9,3.75,54
1797,880.00,87.90,2.44167,1.45191,1.01819,3.43846,880,1.68,36,true,16390,32769,94,2.28,55,2.4,92,1.6,1.95,96
2083,865.00,71.53,3.97389,1.96964,1.23073,2.83262,865,1.16,18,false,16408,15,21,1.68,39,2.55,92,2.8,1.8,20
1846,865.00,71.53,3.97389,1.96964,1.23073,2.83262,865,1.16,18,false,16408,15,21,1.68,39,2.55,75,2.8,1.8,20
1106,865.00,71.53,3.97389,1.96964,1.23073,2.83262,865,1.16,18,false,16408,15,21,1.68,39,2.55,34,2.8,1.8,20
834,855.00,1237.65,5.72986,1.27387,1.61871,2.74553,855,12.16,216,true,16385,16392,44,3,92,2.25,102,1.9,3.75,54
2495,851.00,2496.79,7.49787,1.22074,2.20935,2.41404,851,16.61,333,true,30,16388,14,3,53,2.55,123,2.7,13.35,21
2149,846.00,9126.97,8.58605,1.19777,4.17913,2.32019,846,14.55,1063,false,12,4,119,1.56,14,2.7,70,1.4,2.55,58
2770,835.00,2456.84,5.26090,1.22079,2.87400,2.13621,835,16.61,467,true,30,16392,84,1.56,34,2.7,86,1.6,2.1,17
1829,835.00,2021.88,5.53940,1.19337,2.33862,1.87654,835,16.53,365,true,16385,16392,120,1.56,45,1.5,16,1.7,4.2,16
2976,808.00,1708.81,5.40763,1.19563,2.23584,1.93610,808,14.01,316,true,30,16392,97,2.88,26,2.55,89,2.7,13.35,21
2493,808.00,1708.81,5.40763,1.19563,2.23584,1.93610,808,14.01,316,true,30,16392,97,2.88,42,2.55,87,2.7,13.35,21
2346,807.00,1337.35,4.19232,1.16131,2.05178,1.60266,807,12.07,319,true,30,16390,97,2.88,106,2.7,137,1.7,7.2,93
2784,799.00,44.30,2.33158,1.81870,1.04334,2.89894,799,0.84,19,true,16408,6,128,1.44,69,2.85,10,1.5,12.15,26
2819,799.00,44.30,2.33158,1.81870,1.04334,2.89894,799,0.84,19,true,16408,6,128,1.44,69,2.85,127,2.8,12.15,26
2264,799.00,44.30,2.33158,1.81870,1.04334,2.89894,799,0.84,19,true,16408,6,128,1.44,53,2.85,70,1.4,7.5,40
1291,799.00,44.30,2.33158,1.81870,1.04334,2.89894,799,0.84,19,true,16408,6,128,1.44,69,2.85,70,1.4,7.35,40
2313,791.00,221.21,3.03027,1.32717,1.46119,2.73005,791,3.00,73,false,16390,4,24,2.4,21,1.5,94,1.4,13.2,1
2384,782.00,3603.53,8.45899,1.22038,2.48760,2.30425,782,15.82,426,true,16385,16392,8,1.56,34,1.5,16,1.7,4.2,16
2681,759.00,92.77,1.54617,1.36158,1.22275,2.54496,759,1.50,60,false,16390,32769,94,2.4,71,3,35,1.5,7.35,77
5479,754.00,60.63,3.78938,2.11248,1.05042,2.43103,754,1.15,16,false,16408,6,68,1.68,87,2.4,92,1.6,3.6,62
5368,754.00,60.63,3.78938,2.11248,1.05042,2.43103,754,1.15,16,false,16408,6,68,1.68,87,2.4,19,2.9,14.4,41
5138,754.00,60.63,3.78938,2.11248,1.05042,2.43103,754,1.15,16,false,16408,6,68,1.68,87,2.4,117,1.8,6.6,35
1292,753.00,1712.06,4.40118,1.16206,2.18861,1.58421,753,13.95,389,true,30,16388,91,2.04,27,2.85,137,1.7,7.2,93
2602,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,113,1.7,3.15,71
2475,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,59,1.7,3.45,73
2463,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,89,1.5,12,26
2592,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,16408,94,2.4,103,2.4,89,2.7,13.35,69
2361,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,69,1.6,12.6,71
2326,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,127,2.4,89,2.7,13.35,69
2165,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,117,3,3.15,71
2057,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,75,1.4,3.15,71
2011,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,86,1.8,3.75,70
2108,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,105,2.7,12.45,31
1893,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,86,1.7,2.7,71
1824,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,75,1.7,3.45,73
1752,752.00,114.21,1.90350,1.35833,1.22438,2.54510,752,1.84,60,false,16390,32769,94,2.4,55,2.4,89,2.7,3.75,71
2547,738.00,2386.88,5.83589,1.21265,2.75430,1.99113,738,16.19,409,true,30,16392,132,1.56,99,2.85,127,2.8,13.35,21
2564,724.00,285.07,2.68934,1.30669,1.24686,2.73447,724,4.23,106,false,16390,0,60,1.92,16,1.65,30,2.4,12.45,49
1432,724.00,285.07,2.68934,1.30669,1.24686,2.73447,724,4.23,106,false,16390,0,60,1.92,16,1.65,94,1.4,13.2,49
1023,720.00,841.25,3.59509,1.21862,1.63616,1.96618,720,8.70,234,true,16385,16392,120,2.64,62,2.85,12,1.4,4.2,16
2226,714.00,867.12,3.49645,1.19909,1.67550,1.99004,714,8.49,248,true,16385,16392,120,2.64,62,2.55,92,1.6,1.95,16
2163,713.00,3268.97,4.91574,1.15473,2.98217,1.45691,713,12.48,665,true,30,4,119,1.56,94,2.55,78,1.2,8.4,83
1843,713.00,3268.97,4.91574,1.15473,2.98217,1.45691,713,12.48,665,true,30,4,119,1.56,14,2.55,34,1.2,8.4,83
1003,713.00,3268.97,4.91574,1.15473,2.98217,1.45691,713,12.48,665,true,30,4,119,1.56,14,2.55,78,1.2,8.4,83
2294,706.00,6785.32,9.19420,1.17985,4.24098,1.72137,706,15.60,738,true,12,4,119,1.56,129,2.85,59,2.6,11.25,18
1039,706.00,6785.32,9.19420,1.17985,4.24098,1.72137,706,15.60,738,true,12,4,119,1.56,14,2.85,59,2.6,11.25,18
2030,703.00,10158.49,13.70916,1.18129,2.79004,2.01160,703,24.49,741,true,12,4,119,1.56,14,1.95,35,1.5,14.55,18
2262,700.00,6787.03,9.20900,1.17974,4.21468,1.71998,700,15.66,737,true,12,4,119,1.56,14,2.85,127,2.7,13.35,18
2086,698.00,1068.47,4.96963,1.25020,1.50146,2.50072,698,11.55,215,true,16385,16392,44,3,92,2.4,97,1.8,3.75,54
2140,694.00,4373.56,6.44118,1.19044,3.58339,1.72990,694,12.33,679,true,30,4,99,1.44,19,2.7,127,2.7,13.35,21
2344,688.00,850.58,3.55891,1.19917,1.63504,1.87469,688,8.68,239,true,16385,16392,120,2.64,62,2.55,10,1.7,1.8,3
2166,683.00,839.59,3.58799,1.20360,1.63160,1.91773,683,8.69,234,true,16385,16392,120,2.64,62,2.7,128,1.1,4.2,16
2152,683.00,3153.72,4.73532,1.16546,3.06588,1.62651,683,12.09,666,true,30,4,81,1.8,138,2.7,7,3,3.15,71
2243,682.00,1061.39,4.93670,1.24852,1.49151,2.48777,682,11.57,215,true,16385,16392,44,3,92,2.4,92,1.6,3.75,54
2098,679.00,2832.91,9.44303,1.25526,1.70922,2.79542,679,18.96,300,true,16385,16392,8,3,9,1.5,16,1.7,4.2,16
2115,677.00,3173.00,4.77861,1.15064,2.93533,1.41947,677,12.45,664,true,30,4,119,1.56,126,2.55,89,2.7,13.35,21
1909,677.00,3173.00,4.77861,1.15064,2.93533,1.41947,677,12.45,664,true,30,4,119,1.56,126,2.55,85,2.9,13.35,21
426,671.00,833.21,3.56073,1.20205,1.61920,1.90355,671,8.69,234,true,16385,16392,120,2.64,62,2.7,12,1.4,4.2,16
2310,658.00,3416.01,4.46537,1.16686,3.25514,2.06087,658,12.01,765,false,30,16388,14,3,53,2.25,128,2.2,1.5,75
2417,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,83,1.7,7.05,3
2366,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,89,2.7,13.35,5
2014,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,85,2.9,13.35,16
2028,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,97,1.7,7.05,3
1616,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,97,2.4,13.35,16
1539,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,75,1.4,6.9,4
